variant,load,seed,arm,ticks,action_route_encoding,all_idle_candidate_contexts,all_idle_candidates_per_context_mean,all_idle_candidates_scored,assign_calls,assignment_time_ms_mean,avg_excess_delay,avg_excess_delay_label,avg_task_duration,bottleneck_CVaR,completed_order_flow_time_p95,completed_orders,completed_orders_delta_sum,completed_orders_per_congestion_event,completed_orders_per_severe_event,completed_tasks,completion_fraction,congestion_events,deadlock_ratio_max,deadlock_ratio_mean,decision_contexts_total,energy_candidates_per_context,energy_conv_active_contexts,energy_conv_active_rate,energy_conv_contexts,energy_conv_gate_g_mean,energy_conv_modified_decision_rate,energy_conv_modified_decisions,energy_conv_signal_selected_mean,energy_conv_v_state_mean,energy_conv_warmup_contexts,energy_conv_z_base_selected_mean,energy_conv_z_delta_selected_mean,energy_drift_signal,energy_noop_best_action_score_mean,energy_noop_contexts,energy_noop_cost_mean,energy_noop_deferred,energy_noop_rate,energy_noop_score_mean,energy_potential_mean,energy_score_mean,energy_scoring_candidates,energy_scoring_contexts,energy_scoring_mode,energy_service_relief_mean,fallback_greedy_calls,fallback_greedy_ratio,final_backlog_fraction,final_backlog_total,handoff_ratio_max,handoff_ratio_mean,long_risk_schema_version,model_assign_calls,model_inference_calls,model_inference_time_ms_mean,num_agents,online_robot_candidate_scope,open_order_age_p95,open_order_count,order_arrival_count,order_arrival_manifest_schema_version,order_arrival_replayed,pending_order_age_p95,pending_order_count,psi_dispatch_age_mean,psi_dispatch_attention_added,psi_dispatch_backlog_mean,psi_dispatch_changed_positions,psi_dispatch_contexts_seen,psi_dispatch_e_demand_modified,psi_dispatch_encoder_contract_verified,psi_dispatch_eval_calls,psi_dispatch_eval_time_ms_mean,psi_dispatch_hard_gate_added,psi_dispatch_head_loaded,psi_dispatch_j_mean,psi_dispatch_mode,psi_dispatch_no_assign_added,psi_dispatch_proposal_calls,psi_dispatch_reordered_calls,psi_dispatch_replacement_calls,psi_dispatch_replacement_count,psi_dispatch_requested_budget_mean,psi_dispatch_robot_scorer,psi_dispatch_robot_scorer_variant,psi_dispatch_s1_within_context,psi_dispatch_schema_version,psi_dispatch_service_debt_mean,psi_dispatch_service_mean,psi_dispatch_superset_size_mean,psi_dispatch_trace_dropped,psi_dispatch_trace_records,psi_dispatch_traffic_mean,psi_dispatch_unique_stations_mean,risk_guard_fallback,risk_guard_filtered,risk_max_count,risk_max_max,risk_max_mean,risk_max_min,risk_max_p50,risk_max_p90,risk_max_p95,risk_max_p99,risk_rate_per_100,severe_events,stall_ratio_max,stall_ratio_mean,station_admission_mode,station_capacity_rejections,station_max_committed_load,station_max_occupancy,station_pressure,unified_risk,wait_or_stall,wall_time_s,warmup_defer_calls,wm_label_cost
map20_r48_s4,high,907,Greedy,1500,,,,,,,28.99928724162509,2.6885,43.74126870990734,0.1327,183.3,315,315.0,0.322086,0.328467,1403,0.558511,978,0.979167,0.476556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.826241,466.0,0.0625,0.003514,,,,,48,,893.2,249,564,layer5_order_arrival_manifest_v1,False,666.6,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.2,959,0.270833,0.137208,physical_only_legacy,19027,21,7,2.5895,1.0,0.1372,943.92,,4.9089
map20_r48_s4,high,907,Hungarian,1500,,,,,,,31.229571984435797,2.8872,44.94007782101167,0.1177,211.45,234,234.0,0.209677,0.217069,1285,0.414894,1116,1.0,0.531667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.143617,645.0,0.083333,0.005653,,,,,48,,938.55,330,564,layer5_order_arrival_manifest_v1,True,915.9,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,1078,0.291667,0.154958,physical_only_legacy,21193,21,7,2.8241,1.0,0.155,1124.47,,5.1283
map20_r48_s4,high,907,JSQ,1500,,,,,,,33.618043350908025,2.9669,48.20796719390744,0.1274,235.1,430,430.0,0.454065,0.470975,1707,0.762411,947,0.854167,0.344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.406028,229.0,0.083333,0.006306,,,,,48,,685.05,134,564,layer5_order_arrival_manifest_v1,True,468.0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1333,913,0.208333,0.054194,physical_only_legacy,17578,21,7,2.2383,1.0,0.0542,436.75,,4.7842
map20_r48_s4,high,907,PhaseC,1500,canonical_bfs_service_cell_v1,356,6.7275,2395,1500,52.7449,25.911522633744855,2.4631,39.861111111111114,0.1157,258.4,233,233.0,0.199145,0.202609,972,0.413121,1170,1.0,0.640889,356,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.106383,624.0,0.0625,0.002153,long_risk_6d_quantile_combo_v2,1497,2395,24.9012,48,all_idle,1160.0,331,564,layer5_order_arrival_manifest_v1,True,931.4,293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2395,1.061093,0.459636,0.052667,0.44192,0.851013,0.889724,0.959817,78.0,1150,0.166667,0.09775,physical_only_legacy,30865,16,7,3.1221,1.0,0.0978,792.11,3,5.0061
map20_r48_s4,high,907,ComboS1J1,1500,canonical_bfs_service_cell_v1,489,4.9468,2419,1500,114.5981,29.486899563318776,2.8033,43.96360989810771,0.1332,223.0,291,291.0,0.269444,0.281977,1374,0.515957,1080,0.9375,0.495806,489,0.0,151,0.3088,489,0.323528,0.0041,2,0.739947,11.697685,50,-0.774738,0.181606,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,489,conversion,0.0,0,0.0,0.91844,518.0,0.083333,0.003611,long_risk_6d_quantile_combo_v2,1497,2419,25.0375,48,all_idle,963.6,273,564,layer5_order_arrival_manifest_v1,True,812.4,245,0.5838810495742739,False,0.8006276594807432,8222,10064,False,True,1224,24.763854992807254,False,True,-0.35921364111773185,j_ascending,False,1497,914,130,137,2.383433533734135,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.6922543545275038,0.37927580492708696,6.722778891115564,0,0,0.2868056218924566,2.6209150326797386,0,0,2419,1.027482,0.470403,0.052667,0.444845,0.877789,0.918449,0.967677,72.0,1032,0.208333,0.06775,physical_only_legacy,23911,18,7,2.5226,1.0,0.0677,714.79,3,4.8639
map20_r48_s4,high,908,Greedy,1500,,,,,,,40.39020122484689,3.4858,54.96281714785652,0.1275,225.85,528,528.0,1.003802,1.333333,2286,0.921466,526,0.25,0.056722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09075,52.0,0.083333,0.009472,,,,,48,,151.8,45,573,layer5_order_arrival_manifest_v1,False,88.5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0667,396,0.208333,0.029778,physical_only_legacy,5038,19,7,1.5882,1.0,0.0298,124.66,,4.6943
map20_r48_s4,high,908,Hungarian,1500,,,,,,,29.601933216168717,2.9081,43.746045694200355,0.1431,176.55,264,264.0,0.230166,0.237838,1138,0.460733,1147,0.979167,0.586083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.017452,583.0,0.083333,0.002639,,,,,48,,981.4,309,573,layer5_order_arrival_manifest_v1,True,788.1,274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.4667,1110,0.166667,0.0365,physical_only_legacy,32129,15,7,2.9626,1.0,0.0365,393.48,,5.115
map20_r48_s4,high,908,JSQ,1500,,,,,,,36.909130624726956,3.4265,50.97029270423766,0.1249,190.4,535,535.0,1.204955,1.573529,2289,0.933682,444,0.3125,0.050472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.069808,40.0,0.104167,0.011014,,,,,48,,132.45,38,573,layer5_order_arrival_manifest_v1,True,44.7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.6,340,0.208333,0.034611,physical_only_legacy,4115,20,7,1.5124,1.0,0.0346,102.71,,4.629
map20_r48_s4,high,908,PhaseC,1500,canonical_bfs_service_cell_v1,747,5.2477,3920,1500,85.7677,37.85209302325581,3.3981,52.06232558139535,0.1261,175.7,514,514.0,0.801872,1.011811,2150,0.897033,641,0.770833,0.119625,747,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.153578,88.0,0.104167,0.009722,long_risk_6d_quantile_combo_v2,1497,3920,24.8825,48,all_idle,273.9,59,573,layer5_order_arrival_manifest_v1,True,100.8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3920,1.042508,0.49502,0.030615,0.506189,0.830825,0.893107,0.969221,42.7333,508,0.1875,0.043778,physical_only_legacy,6671,18,7,1.6984,1.0,0.0438,410.26,3,4.7181
map20_r48_s4,high,908,ComboS1J1,1500,canonical_bfs_service_cell_v1,744,5.078,3778,1500,99.863,37.139643861293344,3.3785,51.23851921274602,0.1228,175.0,505,505.0,0.841667,0.990196,2134,0.881326,600,0.791667,0.132375,744,0.0,223,0.2997,744,0.306898,0.0081,6,0.705105,11.368746,50,-1.258259,0.274074,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,744,conversion,0.0,0,0.0,0.17452,100.0,0.104167,0.009667,long_risk_6d_quantile_combo_v2,1497,3778,24.8622,48,all_idle,349.8,68,573,layer5_order_arrival_manifest_v1,True,114.75,32,0.14669862026165084,False,0.3637812585205312,642,1623,False,True,738,24.74094472502467,False,True,0.09299328309176134,j_ascending,False,1497,167,29,31,3.411489645958584,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.25523993939109263,0.4285531328556094,1.0841683366733468,0,0,0.26791331211009733,1.2831978319783197,0,0,3778,1.033147,0.508217,0.047852,0.546591,0.835891,0.891868,0.959206,40.0,510,0.25,0.054375,physical_only_legacy,6478,20,7,1.7361,1.0,0.0544,503.81,3,4.7345
map20_r48_s4,high,909,Greedy,1500,,,,,,,36.546573875803,3.1889,51.45985010706638,0.122,214.65,408,408.0,0.50495,0.544726,1868,0.755556,808,0.958333,0.254778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.433333,234.0,0.104167,0.009472,,,,,48,,535.35,132,540,layer5_order_arrival_manifest_v1,False,512.85,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.8667,749,0.25,0.085819,physical_only_legacy,11352,20,7,2.0804,1.0,0.0858,543.13,,4.8425
map20_r48_s4,high,909,Hungarian,1500,,,,,,,37.8001012145749,3.2825,51.50657894736842,0.1318,763.7,207,207.0,0.22139,0.240139,1976,0.383333,935,0.916667,0.248208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.212963,655.0,0.083333,0.010139,,,,,48,,997.2,333,540,layer5_order_arrival_manifest_v1,True,965.85,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.3333,862,0.270833,0.063653,physical_only_legacy,13045,21,7,2.035,1.0,0.0637,487.69,,4.8542
map20_r48_s4,high,909,JSQ,1500,,,,,,,30.569444444444443,2.8947,45.30015432098765,0.1099,186.95,262,262.0,0.239051,0.246241,1296,0.485185,1096,0.958333,0.522542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.966667,522.0,0.125,0.005542,,,,,48,,904.2,278,540,layer5_order_arrival_manifest_v1,True,753.85,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.0667,1064,0.1875,0.089139,physical_only_legacy,24942,17,7,2.7544,1.0,0.0891,793.76,,5.0236
map20_r48_s4,high,909,PhaseC,1500,canonical_bfs_service_cell_v1,305,5.8525,1785,1500,40.3118,22.242979242979242,2.2244,36.68131868131868,0.1514,440.5,167,167.0,0.131393,0.132016,819,0.309259,1271,1.0,0.723514,305,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.324074,715.0,0.083333,0.002153,long_risk_6d_quantile_combo_v2,1497,1785,24.9712,48,all_idle,1228.8,373,540,layer5_order_arrival_manifest_v1,True,1100.55,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1785,1.029127,0.322575,0.029011,0.223327,0.79653,0.845189,0.914445,84.7333,1265,0.166667,0.107458,physical_only_legacy,35116,18,7,3.382,1.0,0.1075,1229.24,3,5.062
map20_r48_s4,high,909,ComboS1J1,1500,canonical_bfs_service_cell_v1,773,5.9612,4608,1500,110.2874,37.59322033898305,3.1418,51.95049063336307,0.1287,185.0,510,510.0,1.153846,1.370968,2242,0.944444,442,0.291667,0.050333,773,0.0,213,0.2755,773,0.278478,0.0116,9,0.705432,10.757949,50,-1.414844,0.374521,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,773,conversion,0.0,0,0.0,0.055556,30.0,0.145833,0.012069,long_risk_6d_quantile_combo_v2,1497,4608,24.9226,48,all_idle,121.65,30,540,layer5_order_arrival_manifest_v1,True,0.0,0,0.039347607376327684,False,0.24344181459566375,44,897,False,True,599,25.035167626029065,False,True,0.08783625032265262,j_ascending,False,1497,18,6,6,5.115564462257849,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.14139471098599565,0.23883335124140598,0.5991983967935872,0,0,0.21962857137588887,1.0667779632721202,0,0,4608,1.062368,0.489233,0.008811,0.500185,0.820332,0.881604,0.959391,29.4667,372,0.229167,0.029583,physical_only_legacy,4116,19,7,1.4873,1.0,0.0296,303.39,3,4.4728
map20_r48_s4,high,910,Greedy,1500,,,,,,,19.364764267990076,1.8899,33.22828784119107,0.145,230.8,73,73.0,0.05159,0.05159,403,0.137218,1415,1.0,0.872083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.663534,885.0,0.0625,0.000389,,,,,48,,1392.6,459,532,layer5_order_arrival_manifest_v1,False,1236.75,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.3333,1415,0.125,0.080819,physical_only_legacy,46137,16,7,3.8544,1.0,0.0808,682.54,,5.098
map20_r48_s4,high,910,Hungarian,1500,,,,,,,31.585213032581454,2.9563,45.34837092731829,0.1094,241.6,109,109.0,0.084759,0.086853,798,0.204887,1286,1.0,0.7045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.571429,836.0,0.0625,0.003264,,,,,48,,1217.7,423,532,layer5_order_arrival_manifest_v1,True,1189.2,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.7333,1255,0.25,0.174236,physical_only_legacy,24410,21,7,3.0194,1.0,0.1742,1705.23,,5.2715
map20_r48_s4,high,910,JSQ,1500,,,,,,,26.633440514469452,2.5485,41.659163987138264,0.1054,156.2,117,117.0,0.085777,0.086667,622,0.219925,1364,1.0,0.780125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,798.0,0.083333,0.002139,,,,,48,,1293.9,415,532,layer5_order_arrival_manifest_v1,True,1112.7,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.9333,1350,0.229167,0.181556,physical_only_legacy,33709,20,7,3.5801,1.0,0.1816,1586.78,,5.3512
map20_r48_s4,high,910,PhaseC,1500,canonical_bfs_service_cell_v1,295,5.2746,1556,1500,35.5602,28.61061946902655,2.7936,43.38305941845765,0.1201,239.9,172,172.0,0.13427,0.136834,791,0.323308,1281,1.0,0.718778,295,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,1.291353,687.0,0.0625,0.002167,long_risk_6d_quantile_combo_v2,1497,1556,24.8127,48,all_idle,1167.15,360,532,layer5_order_arrival_manifest_v1,True,944.1,327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1556,1.072081,0.356188,0.090514,0.249856,0.817663,0.882914,0.971549,85.4,1257,0.1875,0.123403,physical_only_legacy,34570,20,7,3.3287,1.0,0.1234,1026.57,3,5.3046
map20_r48_s4,high,910,ComboS1J1,1500,canonical_bfs_service_cell_v1,278,5.4173,1506,1500,106.3125,26.156968876860624,2.5743,41.25169147496617,0.11,231.0,141,141.0,0.108295,0.109728,739,0.265038,1302,1.0,0.740542,278,0.0,91,0.3273,278,0.336135,0.0,0,0.724635,11.841718,50,-0.546982,0.235458,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,278,conversion,0.0,0,0.0,1.415414,753.0,0.083333,0.002833,long_risk_6d_quantile_combo_v2,1497,1506,24.8533,48,all_idle,1212.0,391,532,layer5_order_arrival_manifest_v1,True,1070.85,362,0.7793022544032482,False,0.8720447720484955,15678,17766,False,True,1412,24.335039829012143,False,True,-0.3377170782278438,j_ascending,False,1497,1210,85,89,0.6386105544422178,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.8256735132258844,0.6341742893613201,11.867735470941884,0,0,0.34173858063476864,2.6147308781869687,0,0,1506,1.092482,0.363359,0.118187,0.261439,0.789855,0.850922,0.977684,86.8,1285,0.166667,0.112194,physical_only_legacy,36428,20,7,3.4545,1.0,0.1122,970.53,3,5.2366
map20_r48_s4,high,911,Greedy,1500,,,,,,,22.60472972972973,2.113,36.788851351351354,0.1416,205.1,119,119.0,0.094146,0.09422,592,0.227969,1264,1.0,0.771542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.480843,773.0,0.083333,0.0015,,,,,48,,1207.2,403,522,layer5_order_arrival_manifest_v1,False,1054.65,370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.2667,1263,0.208333,0.15175,physical_only_legacy,35216,15,7,3.5271,1.0,0.1517,1711.15,,5.1134
map20_r48_s4,high,911,Hungarian,1500,,,,,,,26.350936967632027,2.6108,40.45400340715503,0.1287,188.9,267,267.0,0.235035,0.241629,1174,0.511494,1136,1.0,0.555764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.902299,471.0,0.083333,0.003431,,,,,48,,1039.8,255,522,layer5_order_arrival_manifest_v1,True,702.75,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.7333,1105,0.291667,0.163125,physical_only_legacy,21295,20,7,2.8139,1.0,0.1631,1291.08,,5.0042
map20_r48_s4,high,911,JSQ,1500,,,,,,,29.531575294934072,2.7157,43.25190839694657,0.1286,187.8,325,325.0,0.339958,0.350593,1441,0.622605,956,0.979167,0.417431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.689655,360.0,0.083333,0.004306,,,,,48,,750.6,197,522,layer5_order_arrival_manifest_v1,True,485.7,163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.7333,927,0.208333,0.053667,physical_only_legacy,22199,19,7,2.479,1.0,0.0537,531.15,,4.7796
map20_r48_s4,high,911,PhaseC,1500,canonical_bfs_service_cell_v1,662,9.2749,6140,1500,127.3266,31.951877313590693,2.9257,45.812268640930725,0.14,192.7,447,447.0,0.58971,0.628692,1891,0.856322,758,0.895833,0.199264,662,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.216475,113.0,0.104167,0.007667,long_risk_6d_quantile_combo_v2,1497,6140,25.0446,48,all_idle,405.3,75,522,layer5_order_arrival_manifest_v1,True,135.45,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6140,1.086408,0.595193,0.064478,0.639643,0.901768,0.95229,1.012166,50.5333,711,0.208333,0.069181,physical_only_legacy,8905,21,7,1.8141,1.0,0.0692,629.72,3,4.5791
map20_r48_s4,high,911,ComboS1J1,1500,canonical_bfs_service_cell_v1,505,8.9842,4537,1500,128.5855,32.29838142153413,2.8913,46.24278676988037,0.1311,196.85,324,324.0,0.35141,0.389892,1421,0.62069,922,1.0,0.395264,505,0.0,173,0.3426,505,0.348997,0.0139,7,0.731482,10.861532,50,-1.832124,0.276543,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,505,conversion,0.0,0,0.0,0.681992,356.0,0.104167,0.004417,long_risk_6d_quantile_combo_v2,1497,4537,25.2174,48,all_idle,625.8,198,522,layer5_order_arrival_manifest_v1,True,468.45,158,0.6524568540104723,False,0.7137910467697549,4015,5322,False,True,835,25.12232634924843,False,True,-0.29468722627013716,j_ascending,False,1497,459,10,10,5.470941883767535,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.6831239503901112,0.5061434711266991,3.555110220440882,0,0,0.2707299771132448,2.097005988023952,0,0,4537,1.048262,0.540934,0.02134,0.562975,0.891375,0.937398,0.996738,61.4667,831,0.291667,0.101667,physical_only_legacy,14241,21,7,1.9355,1.0,0.1017,1109.25,3,4.6462
map20_r48_s4,high,912,Greedy,1500,,,,,,,41.373741994510524,3.3302,55.41994510521501,0.1317,270.6,493,493.0,0.680939,0.804241,2186,0.937262,724,0.333333,0.093083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074144,39.0,0.104167,0.015681,,,,,48,,306.0,33,526,layer5_order_arrival_manifest_v1,False,291.75,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.2667,613,0.25,0.044722,physical_only_legacy,6743,21,7,1.7362,1.0,0.0447,202.52,,4.7096
map20_r48_s4,high,912,Hungarian,1500,,,,,,,33.90365050867744,3.0799,48.02872531418313,0.1374,158.0,372,372.0,0.440758,0.483117,1671,0.707224,844,0.979167,0.312125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.51711,272.0,0.083333,0.009222,,,,,48,,556.05,154,526,layer5_order_arrival_manifest_v1,True,366.45,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.2667,770,0.208333,0.077486,physical_only_legacy,15440,21,7,2.2317,1.0,0.0775,519.15,,4.8707
map20_r48_s4,high,912,JSQ,1500,,,,,,,33.77975848188614,3.0737,47.4916618746406,0.1343,180.0,390,390.0,0.454545,0.483271,1739,0.741445,858,0.9375,0.286069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.448669,236.0,0.104167,0.007778,,,,,48,,576.0,136,526,layer5_order_arrival_manifest_v1,True,384.15,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.2,807,0.25,0.085361,physical_only_legacy,12954,21,7,2.1704,1.0,0.0854,746.22,,4.8418
map20_r48_s4,high,912,PhaseC,1500,canonical_bfs_service_cell_v1,429,7.042,3021,1500,64.5664,31.581375838926174,2.9124,46.16610738255034,0.1408,184.0,261,261.0,0.28308,0.296591,1192,0.496198,922,1.0,0.502264,429,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.942966,496.0,0.104167,0.003639,long_risk_6d_quantile_combo_v2,1497,3021,24.9138,48,all_idle,857.4,265,526,layer5_order_arrival_manifest_v1,True,638.5,231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3021,1.053629,0.440696,0.005855,0.46136,0.816943,0.892175,0.970835,61.4667,880,0.1875,0.1025,physical_only_legacy,23644,19,7,2.751,1.0,0.1025,804.05,3,5.075
map20_r48_s4,high,912,ComboS1J1,1500,canonical_bfs_service_cell_v1,615,7.1447,4394,1500,117.463,33.95771428571429,3.0322,47.69885714285714,0.1204,183.6,395,395.0,0.50706,0.557123,1750,0.750951,779,0.958333,0.273167,615,0.0,193,0.3138,615,0.334734,0.0146,9,0.722411,11.199139,50,-1.562692,0.207767,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,615,conversion,0.0,0,0.0,0.435361,229.0,0.083333,0.006347,long_risk_6d_quantile_combo_v2,1497,4394,24.9499,48,all_idle,544.5,131,526,layer5_order_arrival_manifest_v1,True,319.35,98,0.4601239817955535,False,0.5936563100390512,1682,2960,False,True,787,24.900315362567216,False,True,-0.1346655285060207,j_ascending,False,1497,348,38,40,5.139612558450234,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.5268901459173029,0.513355630989866,1.9772879091516367,0,0,0.27109360383269754,1.434561626429479,0,0,4394,1.047574,0.516358,0.005855,0.559891,0.856382,0.92095,0.98517,51.9333,709,0.1875,0.062764,physical_only_legacy,13868,21,7,2.121,1.0,0.0628,705.06,3,4.7597
map20_r48_s4,high,913,Greedy,1500,,,,,,,35.83455882352941,3.0427,50.412173202614376,0.1297,187.7,554,554.0,2.613208,3.901408,2448,0.940577,212,0.166667,0.027931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06961,41.0,0.083333,0.006083,,,,,48,,153.6,35,589,layer5_order_arrival_manifest_v1,False,128.25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.1333,142,0.166667,0.020681,physical_only_legacy,2683,17,7,1.2592,1.0,0.0207,136.06,,4.3014
map20_r48_s4,high,913,Hungarian,1500,,,,,,,35.60513447432763,2.9959,49.20130399348003,0.1206,401.8,429,429.0,1.932432,3.225564,2454,0.728353,222,0.166667,0.028208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.514431,303.0,0.083333,0.008153,,,,,48,,556.2,160,589,layer5_order_arrival_manifest_v1,True,538.2,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.8,133,0.1875,0.019306,physical_only_legacy,3058,18,7,1.3095,1.0,0.0193,108.12,,4.2925
map20_r48_s4,high,913,JSQ,1500,,,,,,,30.332731648616125,2.8607,44.942839951865224,0.1223,183.4,355,355.0,0.379274,0.403868,1662,0.602716,936,0.958333,0.385722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.735144,433.0,0.125,0.006472,,,,,48,,803.35,234,589,layer5_order_arrival_manifest_v1,True,684.6,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.4,879,0.208333,0.087875,physical_only_legacy,17256,19,7,2.2612,1.0,0.0879,675.17,,4.7711
map20_r48_s4,high,913,PhaseC,1500,canonical_bfs_service_cell_v1,819,6.2088,5085,1500,109.3417,34.23857442348008,2.8324,48.37526205450734,0.1299,184.05,560,560.0,2.248996,3.353293,2385,0.950764,249,0.208333,0.031347,819,,,,,,,,,,,,,combo,,,,,,,,,,,off,,0,0.0,0.050934,30.0,0.083333,0.009236,long_risk_6d_quantile_combo_v2,1497,5085,25.0225,48,all_idle,109.8,29,589,layer5_order_arrival_manifest_v1,True,33.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5085,1.052412,0.478136,0.017735,0.49791,0.772564,0.842893,0.946663,16.6,167,0.1875,0.022042,physical_only_legacy,2943,19,7,1.3052,1.0,0.022,275.1,3,4.2208
map20_r48_s4,high,913,ComboS1J1,1500,canonical_bfs_service_cell_v1,832,5.9471,4948,1500,121.0468,33.56942148760331,2.8449,48.08223140495868,0.1331,191.0,561,561.0,3.242775,5.008929,2420,0.952462,173,0.208333,0.023,832,0.0,189,0.2272,832,0.253072,0.0108,9,0.654494,9.63427,50,-1.462468,0.302528,combo,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,832,conversion,0.0,0,0.0,0.047538,28.0,0.104167,0.006458,long_risk_6d_quantile_combo_v2,1497,4948,25.0141,48,all_idle,121.8,28,589,layer5_order_arrival_manifest_v1,True,0.0,0,0.06460343831775633,False,0.29911167959672336,160,1103,False,True,680,25.25543263182044,False,True,0.04878256674432515,j_ascending,False,1497,63,20,21,5.088844355377422,WorldModelTaskAssigner.select_robots_unmodified,s1_within_context,True,phase_c_psi_dispatch_v1,0.18185755895723962,0.2470530651624594,0.7368069472277889,0,0,0.2142271862406679,1.1764705882352942,0,0,4948,1.019178,0.478305,0.017735,0.499027,0.785538,0.844313,0.914004,11.5333,112,0.1875,0.019306,physical_only_legacy,2220,17,7,1.2193,1.0,0.0193,281.24,3,4.1846
