variant,arm,load,seed,map_rows,map_cols,num_robots,num_stations,robot_density,order_arrival_count,completion_fraction,completed_orders,completed_tasks,avg_task_duration,avg_excess_delay,open_order_count,pending_order_count,stall_ratio_mean,stall_ratio_max,deadlock_ratio_mean,deadlock_ratio_max,congestion_events,severe_events,risk_rate_per_100
map20_r48_s4,jsq,high,706,20,20,48,4,0.12,566,0.9540636042402827,540,2346,46.72165387894288,33.072463768115945,26,1,0.025764,0.208333,0.040639,0.291667,343,250,22.8667
map20_r48_s4,jsq,high,707,20,20,48,4,0.12,523,0.5965583173996176,312,1486,46.4414535666218,31.989232839838493,211,182,0.064069,0.270833,0.425875,0.979167,1011,951,67.4
map20_r48_s4,jsq,high,708,20,20,48,4,0.12,550,0.40545454545454546,223,1192,40.776006711409394,26.463926174496645,327,295,0.085486,0.1875,0.564264,0.958333,1177,1159,78.4667
map20_r48_s4,jsq,high,709,20,20,48,4,0.12,540,0.9611111111111111,519,2214,45.15176151761518,31.33785004516712,21,0,0.025028,0.270833,0.034542,0.270833,315,233,21.0
map20_r48_s4,jsq,high,710,20,20,48,4,0.12,542,0.45202952029520294,245,1068,45.688202247191015,31.279962546816478,297,260,0.1135,0.208333,0.575736,0.979167,1062,1022,70.8
map20_r48_s4,phasec,high,701,20,20,48,4,0.12,564,0.9556737588652482,539,2339,47.26720820863617,33.16631038905515,25,1,0.01625,0.125,0.020875,0.166667,173,63,11.5333
map20_r48_s4,phasec,high,702,20,20,48,4,0.12,549,0.16029143897996356,88,395,30.149367088607594,16.944303797468354,461,424,0.139556,0.166667,0.867194,1.0,1404,1404,93.6
map20_r48_s4,phasec,high,703,20,20,48,4,0.12,578,0.4532871972318339,262,1123,42.58771148708816,28.221727515583257,316,274,0.062681,0.145833,0.578097,1.0,1106,1077,73.7333
map20_r48_s4,phasec,high,704,20,20,48,4,0.12,597,0.8693467336683417,519,2146,50.74464119291706,36.3690587138863,78,41,0.050764,0.25,0.118417,0.75,529,459,35.2667
map20_r48_s4,phasec,high,705,20,20,48,4,0.12,598,0.9280936454849499,555,2342,48.51067463706234,34.28736122971819,43,3,0.025569,0.1875,0.032792,0.25,244,162,16.2667
map20_r48_s4,phasec,high,706,20,20,48,4,0.12,566,0.9540636042402827,540,2345,46.39957356076759,32.417057569296375,26,0,0.019611,0.125,0.026528,0.25,228,154,15.2
map20_r48_s4,phasec,high,707,20,20,48,4,0.12,523,0.19694072657743786,103,468,32.75854700854701,18.794871794871796,420,378,0.171319,0.229167,0.828444,1.0,1363,1360,90.8667
map20_r48_s4,phasec,high,708,20,20,48,4,0.12,550,0.9490909090909091,522,2315,47.82937365010799,33.90626349892008,28,2,0.025028,0.1875,0.031931,0.208333,263,178,17.5333
map20_r48_s4,phasec,high,709,20,20,48,4,0.12,540,0.7148148148148148,386,1605,46.47040498442367,32.006230529595015,154,117,0.122944,0.291667,0.374583,0.9375,984,940,65.6
map20_r48_s4,phasec,high,710,20,20,48,4,0.12,542,0.5092250922509225,276,1180,46.25,32.097457627118644,266,231,0.061111,0.208333,0.533722,1.0,1072,1034,71.4667
map20_r60_s4,combo_s1_j1,low,701,20,20,60,4,0.15,496,0.6834677419354839,339,1384,39.67341040462428,26.22471098265896,157,113,0.065711,0.15,0.461522,0.966667,900,897,60.0
map20_r60_s4,combo_s1_j1,low,702,20,20,60,4,0.15,339,0.3303834808259587,112,469,28.633262260127932,15.93816631130064,227,177,0.113422,0.166667,0.828122,1.0,1435,1432,95.6667
map20_r60_s4,combo_s1_j1,low,703,20,20,60,4,0.15,563,0.9182948490230906,517,2156,39.95547309833024,26.416512059369204,46,7,0.1224,0.3,0.118889,0.3,964,953,64.2667
map20_r60_s4,combo_s1_j1,low,704,20,20,60,4,0.15,536,0.957089552238806,513,2194,44.561987237921606,30.857338195077485,23,0,0.027956,0.15,0.025667,0.15,177,104,11.8
map20_r60_s4,combo_s1_j1,low,705,20,20,60,4,0.15,470,0.9680851063829787,455,1955,45.87979539641944,32.36675191815857,15,0,0.030333,0.166667,0.047011,0.266667,308,258,20.5333
map20_r60_s4,combo_s1_j1,low,706,20,20,60,4,0.15,521,0.980806142034549,511,2180,42.96880733944954,29.83440366972477,10,0,0.013211,0.166667,0.015322,0.133333,106,51,7.0667
map20_r60_s4,combo_s1_j1,low,707,20,20,60,4,0.15,338,0.9674556213017751,327,1600,34.099375,20.3725,11,0,0.006956,0.1,0.006656,0.183333,53,40,3.5333
map20_r60_s4,combo_s1_j1,low,708,20,20,60,4,0.15,356,0.9775280898876404,348,1525,36.34754098360656,22.794098360655738,8,0,0.007944,0.15,0.006189,0.116667,15,13,1.0
map20_r60_s4,combo_s1_j1,low,709,20,20,60,4,0.15,404,0.9752475247524752,394,1813,37.536127964699396,23.667953667953668,10,0,0.009367,0.133333,0.007711,0.116667,9,8,0.6
map20_r60_s4,combo_s1_j1,low,710,20,20,60,4,0.15,374,0.9652406417112299,361,1711,37.488603156049095,23.87551139684395,13,0,0.008156,0.133333,0.004356,0.116667,7,4,0.4667
map20_r60_s4,greedy,low,701,20,20,60,4,0.15,496,0.6471774193548387,321,1301,38.85780169100692,25.249807840122983,175,128,0.117089,0.2,0.492878,0.983333,913,912,60.8667
map20_r60_s4,greedy,low,702,20,20,60,4,0.15,339,0.45722713864306785,155,675,32.531851851851854,19.38074074074074,184,139,0.135289,0.183333,0.721667,1.0,1314,1300,87.6
map20_r60_s4,greedy,low,703,20,20,60,4,0.15,563,0.9413854351687388,530,2255,44.32638580931264,30.919290465631928,33,0,0.015167,0.15,0.0259,0.25,166,143,11.0667
map20_r60_s4,greedy,low,704,20,20,60,4,0.15,536,0.9552238805970149,512,2228,44.98967684021544,31.405296229802513,24,0,0.019544,0.2,0.021211,0.2,138,100,9.2
map20_r60_s4,greedy,low,705,20,20,60,4,0.15,470,0.7021276595744681,330,1390,39.325179856115106,25.9568345323741,140,92,0.084433,0.183333,0.441322,1.0,789,779,52.6
map20_r60_s4,greedy,low,706,20,20,60,4,0.15,521,0.9750479846449136,508,2172,44.66390423572744,31.379834254143645,13,0,0.012744,0.116667,0.017844,0.2,129,82,8.6
map20_r60_s4,greedy,low,707,20,20,60,4,0.15,338,0.4881656804733728,165,712,35.287921348314605,22.5561797752809,173,129,0.114222,0.2,0.720311,1.0,1371,1365,91.4
map20_r60_s4,greedy,low,708,20,20,60,4,0.15,356,0.38764044943820225,138,631,52.8256735340729,39.82725832012678,218,164,0.266956,0.416667,0.777322,1.0,1455,1455,97.0
map20_r60_s4,greedy,low,709,20,20,60,4,0.15,404,0.7178217821782178,290,1267,39.163378058405684,25.860299921073402,114,68,0.091467,0.15,0.467811,0.983333,1013,994,67.5333
map20_r60_s4,greedy,low,710,20,20,60,4,0.15,374,0.7352941176470589,275,1151,42.927019982623804,29.90616854908775,99,51,0.102056,0.183333,0.499633,0.966667,1169,1169,77.9333
map20_r60_s4,hungarian,low,701,20,20,60,4,0.15,496,0.9758064516129032,484,2086,44.943911792905084,31.4424736337488,12,0,0.023333,0.15,0.016867,0.166667,106,84,7.0667
map20_r60_s4,hungarian,low,702,20,20,60,4,0.15,339,0.4306784660766962,146,610,42.21311475409836,29.22622950819672,193,146,0.161056,0.2,0.768089,1.0,1424,1422,94.9333
map20_r60_s4,hungarian,low,703,20,20,60,4,0.15,563,0.9431616341030196,531,2243,43.30093624609898,30.061970575122604,32,0,0.013789,0.183333,0.016344,0.183333,99,79,6.6
map20_r60_s4,hungarian,low,704,20,20,60,4,0.15,536,0.498134328358209,267,1072,39.61380597014925,25.92350746268657,269,221,0.077078,0.15,0.581478,1.0,1116,1085,74.4
map20_r60_s4,hungarian,low,705,20,20,60,4,0.15,470,0.6872340425531915,323,1391,40.612508986340764,27.16391085549964,147,96,0.078156,0.183333,0.418844,1.0,725,719,48.3333
map20_r60_s4,hungarian,low,706,20,20,60,4,0.15,521,0.8406909788867563,438,1804,41.3780487804878,28.27937915742794,83,38,0.043856,0.15,0.287111,0.9,685,675,45.6667
map20_r60_s4,hungarian,low,707,20,20,60,4,0.15,338,0.9674556213017751,327,1539,49.97530864197531,36.31319038336582,11,0,0.0376,0.2,0.120078,0.683333,516,512,34.4
map20_r60_s4,hungarian,low,708,20,20,60,4,0.15,356,0.9747191011235955,347,1478,43.682679296346414,30.45805142083897,9,0,0.0444,0.383333,0.059133,0.516667,346,337,23.0667
map20_r60_s4,hungarian,low,709,20,20,60,4,0.15,404,0.9727722772277227,393,1820,38.12417582417582,24.372527472527473,11,0,0.010511,0.166667,0.005144,0.133333,26,23,1.7333
map20_r60_s4,hungarian,low,710,20,20,60,4,0.15,374,0.6310160427807486,236,1000,39.051,25.725,138,89,0.094022,0.166667,0.559178,0.983333,1127,1124,75.1333
map20_r60_s4,jsq,low,701,20,20,60,4,0.15,496,0.657258064516129,326,1329,38.621519939804365,24.987208427389014,170,126,0.1171,0.2,0.488033,0.966667,913,912,60.8667
map20_r60_s4,jsq,low,702,20,20,60,4,0.15,339,0.49852507374631266,169,720,32.18472222222222,19.02777777777778,170,125,0.1353,0.183333,0.714322,1.0,1314,1300,87.6
map20_r60_s4,jsq,low,703,20,20,60,4,0.15,563,0.9413854351687388,530,2255,44.32638580931264,30.919290465631928,33,0,0.015167,0.15,0.0259,0.25,166,143,11.0667
map20_r60_s4,jsq,low,704,20,20,60,4,0.15,536,0.9552238805970149,512,2228,44.98967684021544,31.405296229802513,24,0,0.019544,0.2,0.021211,0.2,138,100,9.2
map20_r60_s4,jsq,low,705,20,20,60,4,0.15,470,0.8872340425531915,417,1774,42.182638105975194,28.74859075535513,53,11,0.077,0.233333,0.209933,0.8,648,630,43.2
map20_r60_s4,jsq,low,706,20,20,60,4,0.15,521,0.980806142034549,511,2186,43.49451052150046,30.2964318389753,10,0,0.012122,0.1,0.016533,0.183333,129,77,8.6
map20_r60_s4,jsq,low,707,20,20,60,4,0.15,338,0.5088757396449705,172,749,34.87850467289719,22.130841121495326,166,123,0.114211,0.2,0.714233,0.983333,1371,1365,91.4
map20_r60_s4,jsq,low,708,20,20,60,4,0.15,356,0.43258426966292135,154,664,52.700301204819276,39.20933734939759,202,152,0.267078,0.416667,0.768844,0.966667,1455,1455,97.0
map20_r60_s4,jsq,low,709,20,20,60,4,0.15,404,0.9678217821782178,391,1820,37.489010989010985,23.905494505494506,13,0,0.008244,0.116667,0.006633,0.1,53,22,3.5333
map20_r60_s4,jsq,low,710,20,20,60,4,0.15,374,0.7379679144385026,276,1154,42.922010398613516,29.883882149046794,98,50,0.102056,0.183333,0.499078,0.95,1169,1169,77.9333
map20_r60_s4,phasec,low,701,20,20,60,4,0.15,496,0.9758064516129032,484,2065,44.28958837772397,30.728329297820824,12,0,0.013467,0.133333,0.015867,0.2,71,56,4.7333
map20_r60_s4,phasec,low,702,20,20,60,4,0.15,339,0.34513274336283184,117,484,28.90289256198347,15.822314049586776,222,173,0.112356,0.166667,0.823067,1.0,1435,1432,95.6667
map20_r60_s4,phasec,low,703,20,20,60,4,0.15,563,0.4955595026642984,279,1130,36.80796460176991,23.784070796460178,284,236,0.133211,0.2,0.573856,1.0,1066,1061,71.0667
map20_r60_s4,phasec,low,704,20,20,60,4,0.15,536,0.6529850746268657,350,1438,37.62726008344924,24.101529902642557,186,133,0.045978,0.133333,0.430789,1.0,894,891,59.6
map20_r60_s4,phasec,low,705,20,20,60,4,0.15,470,0.8446808510638298,397,1667,40.44571085782844,27.42351529694061,73,26,0.132778,0.3,0.324678,0.933333,820,724,54.6667
map20_r60_s4,phasec,low,706,20,20,60,4,0.15,521,0.6890595009596929,359,1462,40.31668946648427,27.027359781121753,162,113,0.062067,0.15,0.411356,0.983333,863,835,57.5333
map20_r60_s4,phasec,low,707,20,20,60,4,0.15,338,0.9674556213017751,327,1562,34.84250960307298,21.11651728553137,11,0,0.009078,0.083333,0.010011,0.183333,69,54,4.6
map20_r60_s4,phasec,low,708,20,20,60,4,0.15,356,0.9662921348314607,344,1544,36.0809585492228,22.640544041450777,12,0,0.016067,0.15,0.010367,0.133333,25,14,1.6667
map20_r60_s4,phasec,low,709,20,20,60,4,0.15,404,0.9678217821782178,391,1820,37.00604395604395,23.375824175824174,13,0,0.024467,0.133333,0.021111,0.1,15,9,1.0
map20_r60_s4,phasec,low,710,20,20,60,4,0.15,374,0.9598930481283422,359,1694,37.71900826446281,24.32172373081464,15,0,0.032778,0.133333,0.030922,0.15,104,50,6.9333
map20_r60_s4,combo_s1_j1,mid,701,20,20,60,4,0.15,568,0.9471830985915493,538,2311,47.286023366508005,33.97663349199481,30,2,0.022567,0.133333,0.033033,0.25,210,189,14.0
map20_r60_s4,combo_s1_j1,mid,702,20,20,60,4,0.15,437,0.34324942791762014,150,605,33.65289256198347,20.824793388429754,287,239,0.207222,0.266667,0.758167,1.0,1372,1345,91.4667
map20_r60_s4,combo_s1_j1,mid,703,20,20,60,4,0.15,526,0.3688212927756654,194,839,38.94755661501788,26.38021454112038,332,283,0.135322,0.2,0.664567,1.0,1102,1088,73.4667
map20_r60_s4,combo_s1_j1,mid,704,20,20,60,4,0.15,470,0.9446808510638298,444,2032,39.69586614173228,26.049704724409448,26,0,0.0647,0.25,0.063144,0.2,583,459,38.8667
map20_r60_s4,combo_s1_j1,mid,705,20,20,60,4,0.15,523,0.5831739961759083,305,1230,40.86829268292683,27.73089430894309,218,161,0.1443,0.216667,0.537889,0.966667,1145,1117,76.3333
map20_r60_s4,combo_s1_j1,mid,706,20,20,60,4,0.15,555,0.6756756756756757,375,1487,40.205110961667785,27.037659717552117,180,129,0.059033,0.133333,0.447322,0.95,907,901,60.4667
map20_r60_s4,combo_s1_j1,mid,707,20,20,60,4,0.15,495,0.2868686868686869,142,565,28.33274336283186,15.529203539823008,353,304,0.160111,0.2,0.821444,0.983333,1420,1416,94.6667
map20_r60_s4,combo_s1_j1,mid,708,20,20,60,4,0.15,502,0.9621513944223108,483,2135,45.10585480093677,31.74566744730679,19,0,0.019144,0.15,0.0233,0.15,136,84,9.0667
map20_r60_s4,combo_s1_j1,mid,709,20,20,60,4,0.15,547,0.8683729433272395,475,1995,43.683208020050124,30.2265664160401,72,25,0.043789,0.15,0.206356,0.866667,623,584,41.5333
map20_r60_s4,combo_s1_j1,mid,710,20,20,60,4,0.15,443,0.9661399548532731,428,1895,43.82585751978892,30.317150395778363,15,0,0.021756,0.2,0.025156,0.266667,179,147,11.9333
map20_r60_s4,greedy,mid,701,20,20,60,4,0.15,568,0.9612676056338029,546,2330,46.86781115879828,33.37038626609442,22,1,0.027511,0.166667,0.023422,0.183333,132,102,8.8
map20_r60_s4,greedy,mid,702,20,20,60,4,0.15,437,0.35469107551487417,155,640,35.4953125,22.625,282,238,0.162167,0.233333,0.740167,1.0,1297,1276,86.4667
map20_r60_s4,greedy,mid,703,20,20,60,4,0.15,526,0.8821292775665399,464,1939,41.56833419288293,28.481175863847344,62,17,0.062789,0.216667,0.220311,0.883333,527,511,35.1333
map20_r60_s4,greedy,mid,704,20,20,60,4,0.15,470,0.9638297872340426,453,2035,40.42014742014742,26.82014742014742,17,0,0.014333,0.15,0.0187,0.35,142,115,9.4667
map20_r60_s4,greedy,mid,705,20,20,60,4,0.15,523,0.7208413001912046,377,1529,40.243950294310004,26.743623283191628,146,95,0.053322,0.15,0.421111,0.966667,845,812,56.3333
map20_r60_s4,greedy,mid,706,20,20,60,4,0.15,555,0.9711711711711711,539,2298,44.40687554395126,31.030026109660575,16,0,0.012978,0.116667,0.0209,0.2,150,107,10.0
map20_r60_s4,greedy,mid,707,20,20,60,4,0.15,495,0.35353535353535354,175,698,33.49856733524355,20.808022922636102,320,269,0.141256,0.166667,0.759422,1.0,1409,1397,93.9333
map20_r60_s4,greedy,mid,708,20,20,60,4,0.15,502,0.26095617529880477,131,524,43.347328244274806,30.86832061068702,371,318,0.175256,0.25,0.792222,1.0,1439,1438,95.9333
map20_r60_s4,greedy,mid,709,20,20,60,4,0.15,547,0.44424131627056673,243,960,36.635416666666664,22.646875,304,253,0.075611,0.166667,0.681056,1.0,1272,1267,84.8
map20_r60_s4,greedy,mid,710,20,20,60,4,0.15,443,0.9683972911963883,429,1940,41.59226804123711,27.97061855670103,14,0,0.008389,0.15,0.013978,0.266667,95,85,6.3333
map20_r60_s4,hungarian,mid,701,20,20,60,4,0.15,568,0.954225352112676,542,2339,47.20265070542967,33.808037622915776,26,0,0.015422,0.15,0.025478,0.183333,146,83,9.7333
map20_r60_s4,hungarian,mid,702,20,20,60,4,0.15,437,0.2768878718535469,121,487,28.303901437371664,16.388090349075977,316,264,0.125322,0.166667,0.811356,1.0,1382,1382,92.1333
map20_r60_s4,hungarian,mid,703,20,20,60,4,0.15,526,0.8745247148288974,460,1909,42.42430591932949,29.50130958617077,66,18,0.045244,0.15,0.2507,0.833333,664,641,44.2667
map20_r60_s4,hungarian,mid,704,20,20,60,4,0.15,470,0.9638297872340426,453,2018,40.341427155599604,26.70416253716551,17,0,0.012478,0.15,0.013978,0.2,100,77,6.6667
map20_r60_s4,hungarian,mid,705,20,20,60,4,0.15,523,0.9694072657743786,507,2171,45.8300322432059,32.23399355135882,16,0,0.018222,0.116667,0.026822,0.216667,242,131,16.1333
map20_r60_s4,hungarian,mid,706,20,20,60,4,0.15,555,0.8702702702702703,483,1919,42.69254820218864,29.29755080771235,72,19,0.062589,0.2,0.283389,0.883333,690,678,46.0
map20_r60_s4,hungarian,mid,707,20,20,60,4,0.15,495,0.24444444444444444,121,481,27.295218295218294,15.613305613305613,374,321,0.192089,0.233333,0.855433,1.0,1429,1429,95.2667
map20_r60_s4,hungarian,mid,708,20,20,60,4,0.15,502,0.4262948207171315,214,856,43.46378504672897,30.914719626168225,288,240,0.099311,0.233333,0.671844,1.0,1322,1297,88.1333
map20_r60_s4,hungarian,mid,709,20,20,60,4,0.15,547,0.8519195612431444,466,1921,45.444039562727745,32.134825611660595,81,32,0.065733,0.216667,0.237467,0.933333,648,594,43.2
map20_r60_s4,hungarian,mid,710,20,20,60,4,0.15,443,0.6297968397291196,279,1127,41.423247559893525,27.93256433007986,164,111,0.085544,0.216667,0.544833,0.966667,1196,1178,79.7333
map20_r60_s4,jsq,mid,701,20,20,60,4,0.15,568,0.9577464788732394,544,2332,46.86106346483705,33.38421955403088,24,1,0.027311,0.166667,0.023533,0.183333,140,109,9.3333
map20_r60_s4,jsq,mid,702,20,20,60,4,0.15,437,0.38672768878718533,169,691,35.59189580318379,22.40520984081042,268,225,0.162189,0.233333,0.729289,0.983333,1297,1276,86.4667
map20_r60_s4,jsq,mid,703,20,20,60,4,0.15,526,0.9752851711026616,513,2173,44.16428900138058,30.896916705016107,13,0,0.016122,0.15,0.019833,0.233333,170,104,11.3333
map20_r60_s4,jsq,mid,704,20,20,60,4,0.15,470,0.9638297872340426,453,2035,40.42014742014742,26.82014742014742,17,0,0.014333,0.15,0.0187,0.35,142,115,9.4667
map20_r60_s4,jsq,mid,705,20,20,60,4,0.15,523,0.7074569789674953,370,1590,45.12012578616352,31.849685534591195,153,105,0.0912,0.233333,0.340989,1.0,703,666,46.8667
map20_r60_s4,jsq,mid,706,20,20,60,4,0.15,555,0.9711711711711711,539,2298,44.40687554395126,31.030026109660575,16,0,0.012978,0.116667,0.0209,0.2,150,107,10.0
map20_r60_s4,jsq,mid,707,20,20,60,4,0.15,495,0.3656565656565657,181,725,33.358620689655176,20.57793103448276,314,263,0.141267,0.166667,0.754089,1.0,1409,1397,93.9333
map20_r60_s4,jsq,mid,708,20,20,60,4,0.15,502,0.29880478087649404,150,593,41.86677908937605,29.02866779089376,352,298,0.175322,0.25,0.778356,1.0,1439,1438,95.9333
map20_r60_s4,jsq,mid,709,20,20,60,4,0.15,547,0.9122486288848263,499,2168,45.22370848708487,32.047970479704794,48,8,0.043322,0.2,0.109311,0.666667,468,404,31.2
map20_r60_s4,jsq,mid,710,20,20,60,4,0.15,443,0.9683972911963883,429,1940,41.59226804123711,27.97061855670103,14,0,0.008389,0.15,0.013978,0.266667,95,85,6.3333
map20_r60_s4,phasec,mid,701,20,20,60,4,0.15,568,0.948943661971831,539,2318,48.211389128559105,34.71613459879206,29,1,0.018867,0.183333,0.024189,0.2,107,71,7.1333
map20_r60_s4,phasec,mid,702,20,20,60,4,0.15,437,0.2654462242562929,116,472,29.00423728813559,16.38135593220339,321,271,0.160589,0.216667,0.8093,1.0,1399,1399,93.2667
map20_r60_s4,phasec,mid,703,20,20,60,4,0.15,526,0.564638783269962,297,1187,36.83993260320135,23.786857624262847,229,174,0.099689,0.166667,0.554889,0.983333,1080,1071,72.0
map20_r60_s4,phasec,mid,704,20,20,60,4,0.15,470,0.7489361702127659,352,1502,37.75965379494008,24.457390146471372,118,72,0.113711,0.25,0.371389,0.933333,845,822,56.3333
map20_r60_s4,phasec,mid,705,20,20,60,4,0.15,523,0.8068833652007649,422,1719,42.646887725421756,29.356602675974404,101,55,0.049244,0.183333,0.335956,0.95,830,769,55.3333
map20_r60_s4,phasec,mid,706,20,20,60,4,0.15,555,0.8846846846846846,491,1970,42.081725888324875,29.041624365482235,64,15,0.055144,0.216667,0.236911,0.8,685,672,45.6667
map20_r60_s4,phasec,mid,707,20,20,60,4,0.15,495,0.35555555555555557,176,691,31.25904486251809,18.01736613603473,319,267,0.136922,0.183333,0.758611,1.0,1366,1365,91.0667
map20_r60_s4,phasec,mid,708,20,20,60,4,0.15,502,0.4402390438247012,221,923,36.12784398699892,22.488624052004333,281,231,0.099378,0.166667,0.658311,0.983333,1233,1233,82.2
map20_r60_s4,phasec,mid,709,20,20,60,4,0.15,547,0.43144424131627057,236,922,37.88069414316703,24.477223427331886,311,260,0.148167,0.266667,0.695311,1.0,1254,1251,83.6
map20_r60_s4,phasec,mid,710,20,20,60,4,0.15,443,0.5688487584650113,252,996,41.45180722891566,28.63152610441767,191,141,0.146011,0.333333,0.6088,0.966667,1186,1178,79.0667
map20_r60_s4,combo_s1_j1,high,701,20,20,60,4,0.15,564,0.9609929078014184,542,2334,43.549271636675236,30.25878320479863,22,0,0.0411,0.15,0.039733,0.2,135,101,9.0
map20_r60_s4,combo_s1_j1,high,702,20,20,60,4,0.15,549,0.36065573770491804,198,766,40.39686684073107,27.35509138381201,351,304,0.156378,0.283333,0.740144,0.983333,1420,1418,94.6667
map20_r60_s4,combo_s1_j1,high,703,20,20,60,4,0.15,578,0.5103806228373703,295,1214,35.64003294892916,21.952224052718286,283,232,0.074211,0.15,0.569989,0.933333,1079,1075,71.9333
map20_r60_s4,combo_s1_j1,high,704,20,20,60,4,0.15,597,0.8710217755443886,520,2070,47.48985507246377,34.16811594202898,77,28,0.048667,0.2,0.167944,0.8,628,523,41.8667
map20_r60_s4,combo_s1_j1,high,705,20,20,60,4,0.15,598,0.7207357859531772,431,1729,43.80451127819549,30.612492770387508,167,115,0.099244,0.216667,0.320256,0.933333,832,759,55.4667
map20_r60_s4,combo_s1_j1,high,706,20,20,60,4,0.15,566,0.8321554770318021,471,1990,42.97788944723618,29.642713567839195,95,44,0.0373,0.116667,0.220044,0.916667,571,559,38.0667
map20_r60_s4,combo_s1_j1,high,707,20,20,60,4,0.15,523,0.4340344168260038,227,1027,38.97760467380721,24.895813047711783,296,254,0.110156,0.166667,0.624067,1.0,1255,1242,83.6667
map20_r60_s4,combo_s1_j1,high,708,20,20,60,4,0.15,550,0.3490909090909091,192,796,39.777638190954775,26.60678391959799,358,309,0.182333,0.366667,0.716144,1.0,1421,1405,94.7333
map20_r60_s4,combo_s1_j1,high,709,20,20,60,4,0.15,540,0.9518518518518518,514,2194,42.16909753874202,28.756608933454878,26,2,0.037867,0.15,0.037878,0.15,405,270,27.0
map20_r60_s4,combo_s1_j1,high,710,20,20,60,4,0.15,542,0.5535055350553506,300,1131,41.91777188328913,28.418213969938108,242,191,0.114556,0.3,0.593144,0.983333,1162,1156,77.4667
map20_r60_s4,greedy,high,701,20,20,60,4,0.15,564,0.9556737588652482,539,2370,45.08860759493671,31.706751054852322,25,0,0.019589,0.133333,0.015889,0.15,68,37,4.5333
map20_r60_s4,greedy,high,702,20,20,60,4,0.15,549,0.20947176684881602,115,457,29.63457330415755,17.50328227571116,434,385,0.129222,0.183333,0.854489,1.0,1437,1437,95.8
map20_r60_s4,greedy,high,703,20,20,60,4,0.15,578,0.8269896193771626,478,2008,44.20268924302789,30.801792828685258,100,54,0.090522,0.3,0.224467,0.916667,626,580,41.7333
map20_r60_s4,greedy,high,704,20,20,60,4,0.15,597,0.9514237855946399,568,2367,46.67173637515843,33.492184199408534,29,0,0.021133,0.2,0.036367,0.35,268,201,17.8667
map20_r60_s4,greedy,high,705,20,20,60,4,0.15,598,0.8561872909698997,512,2068,45.381528046421664,32.08172147001934,86,34,0.046878,0.183333,0.190667,0.933333,708,657,47.2
map20_r60_s4,greedy,high,706,20,20,60,4,0.15,566,0.950530035335689,538,2313,47.04755728491137,33.79507133592737,28,0,0.026756,0.15,0.048122,0.266667,447,359,29.8
map20_r60_s4,greedy,high,707,20,20,60,4,0.15,523,0.3231357552581262,169,724,32.437845303867405,19.653314917127073,354,300,0.082956,0.15,0.7562,1.0,1350,1345,90.0
map20_r60_s4,greedy,high,708,20,20,60,4,0.15,550,0.3145454545454546,173,679,48.2459499263623,35.03976435935199,377,326,0.2323,0.35,0.754044,1.0,1456,1456,97.0667
